시도,시군구,자격별,성별,연령구분,신청자,1등급,2등급,3등급,4등급,5등급,인지지원등급,등급외A,등급외B,등급외C
서울특별시,동대문구,기초,남자,80-84세,75 ,*,*,13 ,30 ,10 ,0 ,*,*,*
서울특별시,동대문구,기초,남자,85세이상,44 ,*,5 ,*,22 ,6 ,*,*,0 ,0 
서울특별시,동대문구,기초,여자,65세미만,36 ,*,7 ,*,6 ,*,*,5 ,*,*
서울특별시,동대문구,기초,여자,65-69세,84 ,6 ,9 ,13 ,14 ,5 ,*,8 ,*,*
서울특별시,동대문구,기초,여자,70-74세,105 ,*,5 ,14 ,34 ,7 ,*,12 ,7 ,*
서울특별시,동대문구,기초,여자,75-79세,171 ,6 ,6 ,28 ,65 ,14 ,*,10 ,7 ,*
서울특별시,동대문구,기초,여자,80-84세,235 ,6 ,12 ,41 ,111 ,19 ,*,11 ,*,5 
서울특별시,동대문구,기초,여자,85세이상,261 ,12 ,20 ,50 ,117 ,25 ,0 ,8 ,9 ,*
서울특별시,동대문구,의료,남자,70-74세,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
서울특별시,동대문구,의료,남자,75-79세,*,0 ,0 ,0 ,0 ,0 ,0 ,0 ,*,0 
서울특별시,동대문구,의료,남자,80-84세,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
서울특별시,동대문구,의료,남자,85세이상,*,0 ,0 ,*,0 ,0 ,0 ,0 ,0 ,0 
서울특별시,동대문구,의료,여자,65세미만,*,0 ,0 ,0 ,0 ,0 ,0 ,*,0 ,0 
서울특별시,동대문구,의료,여자,65-69세,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
서울특별시,동대문구,의료,여자,70-74세,*,0 ,0 ,*,*,0 ,0 ,0 ,0 ,0 
서울특별시,동대문구,의료,여자,75-79세,5 ,0 ,0 ,0 ,*,0 ,0 ,*,0 ,0 
서울특별시,동대문구,의료,여자,80-84세,*,0 ,0 ,0 ,*,0 ,0 ,*,0 ,0 
서울특별시,동대문구,의료,여자,85세이상,18 ,0 ,*,*,9 ,*,0 ,*,0 ,0 
서울특별시,동대문구,감경,남자,65세미만,37 ,5 ,*,9 ,11 ,*,*,0 ,0 ,0 
서울특별시,동대문구,감경,남자,65-69세,73 ,9 ,*,16 ,23 ,11 ,*,*,0 ,0 
서울특별시,동대문구,감경,남자,70-74세,89 ,6 ,8 ,24 ,38 ,6 ,*,*,0 ,0 
서울특별시,동대문구,감경,남자,75-79세,90 ,5 ,11 ,26 ,34 ,7 ,*,*,*,0 
서울특별시,동대문구,감경,남자,80-84세,148 ,6 ,19 ,28 ,58 ,27 ,5 ,*,*,0 
서울특별시,동대문구,감경,남자,85세이상,148 ,*,10 ,35 ,73 ,20 ,5 ,0 ,*,0 
서울특별시,동대문구,감경,여자,65세미만,28 ,6 ,*,10 ,*,5 ,*,*,0 ,0 
서울특별시,동대문구,감경,여자,65-69세,57 ,11 ,5 ,13 ,17 ,*,*,*,0 ,*
서울특별시,동대문구,감경,여자,70-74세,113 ,13 ,8 ,21 ,35 ,20 ,*,*,0 ,0 
서울특별시,동대문구,감경,여자,75-79세,236 ,16 ,14 ,41 ,113 ,21 ,5 ,6 ,*,*
서울특별시,동대문구,감경,여자,80-84세,423 ,35 ,16 ,96 ,202 ,42 ,11 ,*,*,0 
서울특별시,동대문구,감경,여자,85세이상,609 ,32 ,61 ,208 ,238 ,55 ,*,*,*,0 
서울특별시,중랑구,일반,남자,65세미만,70 ,*,*,8 ,5 ,0 ,0 ,17 ,*,7 
서울특별시,중랑구,일반,남자,65-69세,173 ,12 ,11 ,23 ,39 ,*,*,20 ,9 ,6 
서울특별시,중랑구,일반,남자,70-74세,228 ,14 ,10 ,51 ,41 ,10 ,5 ,24 ,12 ,6 
서울특별시,중랑구,일반,남자,75-79세,292 ,5 ,15 ,66 ,87 ,17 ,*,23 ,12 ,5 
서울특별시,중랑구,일반,남자,80-84세,448 ,16 ,25 ,105 ,127 ,37 ,7 ,31 ,14 ,6 
서울특별시,중랑구,일반,남자,85세이상,446 ,19 ,30 ,101 ,163 ,31 ,*,20 ,6 ,*
서울특별시,중랑구,일반,여자,65세미만,76 ,6 ,7 ,11 ,7 ,*,0 ,13 ,*,*
서울특별시,중랑구,일반,여자,65-69세,192 ,8 ,11 ,36 ,29 ,5 ,*,21 ,11 ,10 
서울특별시,중랑구,일반,여자,70-74세,283 ,8 ,11 ,37 ,70 ,14 ,7 ,30 ,10 ,7 
서울특별시,중랑구,일반,여자,75-79세,635 ,25 ,29 ,105 ,190 ,38 ,15 ,48 ,33 ,10 
서울특별시,중랑구,일반,여자,80-84세,970 ,39 ,63 ,169 ,332 ,78 ,15 ,49 ,33 ,13 
서울특별시,중랑구,일반,여자,85세이상,1030 ,57 ,120 ,287 ,353 ,51 ,*,27 ,11 ,*
서울특별시,중랑구,기초,남자,65세미만,149 ,5 ,9 ,21 ,52 ,7 ,*,18 ,10 ,7 
서울특별시,중랑구,기초,남자,65-69세,203 ,8 ,*,32 ,70 ,15 ,*,16 ,6 ,13 
서울특별시,중랑구,기초,남자,70-74세,154 ,5 ,10 ,23 ,62 ,7 ,0 ,16 ,8 ,7 
서울특별시,중랑구,기초,남자,75-79세,125 ,*,5 ,32 ,42 ,11 ,0 ,16 ,*,*
서울특별시,중랑구,기초,남자,80-84세,87 ,*,9 ,15 ,35 ,5 ,*,*,*,*
서울특별시,중랑구,기초,남자,85세이상,68 ,*,*,14 ,33 ,*,*,6 ,0 ,*
서울특별시,중랑구,기초,여자,65세미만,68 ,9 ,7 ,14 ,15 ,*,*,8 ,*,*
서울특별시,중랑구,기초,여자,65-69세,157 ,9 ,6 ,28 ,42 ,7 ,*,27 ,5 ,6 
서울특별시,중랑구,기초,여자,70-74세,144 ,7 ,5 ,37 ,47 ,7 ,*,9 ,*,*
서울특별시,중랑구,기초,여자,75-79세,257 ,5 ,17 ,58 ,94 ,13 ,*,15 ,7 ,*
서울특별시,중랑구,기초,여자,80-84세,337 ,19 ,31 ,75 ,127 ,19 ,5 ,18 ,7 ,6 
서울특별시,중랑구,기초,여자,85세이상,485 ,42 ,92 ,138 ,155 ,16 ,6 ,8 ,*,*
서울특별시,중랑구,의료,남자,65-69세,*,0 ,0 ,*,0 ,0 ,0 ,0 ,0 ,0 
서울특별시,중랑구,의료,남자,70-74세,*,*,0 ,*,0 ,0 ,0 ,0 ,0 ,*
서울특별시,중랑구,의료,남자,75-79세,*,*,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
서울특별시,중랑구,의료,남자,80-84세,5 ,0 ,0 ,0 ,*,0 ,*,*,0 ,0 
서울특별시,중랑구,의료,남자,85세이상,5 ,0 ,*,*,*,*,0 ,0 ,0 ,0 
서울특별시,중랑구,의료,여자,65세미만,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
서울특별시,중랑구,의료,여자,65-69세,*,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
서울특별시,중랑구,의료,여자,70-74세,*,0 ,0 ,0 ,*,0 ,0 ,0 ,*,0 
서울특별시,중랑구,의료,여자,75-79세,5 ,0 ,0 ,*,0 ,*,0 ,*,0 ,0 
서울특별시,중랑구,의료,여자,80-84세,*,0 ,0 ,*,0 ,0 ,0 ,0 ,0 ,0 
서울특별시,중랑구,의료,여자,85세이상,28 ,*,*,5 ,12 ,*,0 ,*,0 ,0 
서울특별시,중랑구,감경,남자,65세미만,57 ,*,*,14 ,21 ,*,*,*,*,0 
서울특별시,중랑구,감경,남자,65-69세,105 ,12 ,9 ,31 ,31 ,7 ,*,*,0 ,0 
서울특별시,중랑구,감경,남자,70-74세,124 ,8 ,9 ,46 ,45 ,11 ,0 ,0 ,*,0 
서울특별시,중랑구,감경,남자,75-79세,177 ,9 ,8 ,51 ,78 ,14 ,*,*,0 ,*
서울특별시,중랑구,감경,남자,80-84세,198 ,9 ,20 ,46 ,91 ,20 ,*,0 ,0 ,*
서울특별시,중랑구,감경,남자,85세이상,228 ,5 ,19 ,80 ,90 ,23 ,*,*,*,0 
서울특별시,중랑구,감경,여자,65세미만,53 ,11 ,6 ,15 ,11 ,*,0 ,*,0 ,0 
서울특별시,중랑구,감경,여자,65-69세,80 ,6 ,11 ,27 ,23 ,5 ,*,*,0 ,0 
서울특별시,중랑구,감경,여자,70-74세,166 ,9 ,11 ,37 ,73 ,12 ,8 ,*,0 ,*
서울특별시,중랑구,감경,여자,75-79세,311 ,16 ,12 ,91 ,133 ,32 ,12 ,*,*,0 
서울특별시,중랑구,감경,여자,80-84세,639 ,30 ,63 ,175 ,275 ,55 ,9 ,6 ,5 ,0 
서울특별시,중랑구,감경,여자,85세이상,899 ,68 ,138 ,304 ,325 ,46 ,*,*,*,0 
서울특별시,성북구,일반,남자,65세미만,67 ,8 ,*,10 ,13 ,0 ,0 ,7 ,8 ,*
서울특별시,성북구,일반,남자,65-69세,164 ,10 ,6 ,34 ,35 ,7 ,*,26 ,*,5 
서울특별시,성북구,일반,남자,70-74세,217 ,10 ,15 ,48 ,62 ,13 ,5 ,16 ,6 ,*
서울특별시,성북구,일반,남자,75-79세,330 ,16 ,24 ,73 ,110 ,20 ,*,22 ,11 ,*
서울특별시,성북구,일반,남자,80-84세,527 ,18 ,35 ,125 ,185 ,42 ,9 ,21 ,11 ,10 
서울특별시,성북구,일반,남자,85세이상,630 ,16 ,61 ,139 ,254 ,47 ,6 ,27 ,9 ,*
서울특별시,성북구,일반,여자,65세미만,71 ,*,*,13 ,8 ,*,*,14 ,6 ,5 
서울특별시,성북구,일반,여자,65-69세,175 ,6 ,6 ,26 ,32 ,8 ,*,26 ,10 ,6 
서울특별시,성북구,일반,여자,70-74세,352 ,17 ,27 ,57 ,75 ,19 ,5 ,38 ,12 ,6 
서울특별시,성북구,일반,여자,75-79세,707 ,19 ,43 ,104 ,203 ,57 ,12 ,82 ,35 ,*
서울특별시,성북구,일반,여자,80-84세,1165 ,49 ,78 ,227 ,419 ,108 ,22 ,83 ,27 ,6 
서울특별시,성북구,일반,여자,85세이상,1539 ,72 ,184 ,450 ,541 ,98 ,10 ,48 ,9 ,6 
서울특별시,성북구,기초,남자,65세미만,92 ,7 ,*,17 ,25 ,6 ,*,6 ,5 ,6 
서울특별시,성북구,기초,남자,65-69세,114 ,*,5 ,14 ,46 ,8 ,*,9 ,10 ,*
서울특별시,성북구,기초,남자,70-74세,82 ,*,7 ,10 ,24 ,8 ,*,10 ,6 ,*
서울특별시,성북구,기초,남자,75-79세,76 ,*,*,13 ,34 ,5 ,*,7 ,*,*
서울특별시,성북구,기초,남자,80-84세,70 ,*,*,22 ,19 ,7 ,*,7 ,0 ,*
서울특별시,성북구,기초,남자,85세이상,69 ,0 ,7 ,17 ,30 ,*,0 ,*,*,0 
서울특별시,성북구,기초,여자,65세미만,35 ,*,*,9 ,7 ,*,*,5 ,0 ,*
서울특별시,성북구,기초,여자,65-69세,89 ,5 ,6 ,12 ,19 ,*,0 ,17 ,*,*
서울특별시,성북구,기초,여자,70-74세,104 ,*,7 ,15 ,35 ,8 ,*,6 ,5 ,0 
서울특별시,성북구,기초,여자,75-79세,184 ,7 ,11 ,30 ,70 ,24 ,*,14 ,6 ,6 
서울특별시,성북구,기초,여자,80-84세,252 ,5 ,20 ,61 ,104 ,20 ,6 ,12 ,5 ,*
서울특별시,성북구,기초,여자,85세이상,355 ,24 ,46 ,101 ,136 ,16 ,*,11 ,*,*
서울특별시,성북구,의료,남자,65-69세,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
서울특별시,성북구,의료,남자,70-74세,*,0 ,*,0 ,0 ,0 ,0 ,0 ,0 ,0 
서울특별시,성북구,의료,남자,75-79세,*,0 ,0 ,*,*,0 ,0 ,0 ,0 ,0 
서울특별시,성북구,의료,남자,80-84세,*,*,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
서울특별시,성북구,의료,남자,85세이상,5 ,*,0 ,0 ,*,0 ,*,0 ,0 ,0 
서울특별시,성북구,의료,여자,65-69세,*,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
서울특별시,성북구,의료,여자,70-74세,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
서울특별시,성북구,의료,여자,75-79세,*,0 ,0 ,*,*,0 ,0 ,0 ,0 ,0 
서울특별시,성북구,의료,여자,80-84세,*,0 ,0 ,0 ,*,0 ,0 ,0 ,0 ,0 
서울특별시,성북구,의료,여자,85세이상,26 ,*,6 ,6 ,7 ,*,0 ,0 ,0 ,0 
서울특별시,성북구,감경,남자,65세미만,38 ,6 ,*,14 ,9 ,*,0 ,*,*,0 
서울특별시,성북구,감경,남자,65-69세,71 ,5 ,5 ,15 ,32 ,10 ,0 ,0 ,0 ,0 
서울특별시,성북구,감경,남자,70-74세,99 ,*,6 ,29 ,46 ,11 ,0 ,*,*,0 
서울특별시,성북구,감경,남자,75-79세,171 ,9 ,15 ,47 ,73 ,12 ,*,*,*,0 
서울특별시,성북구,감경,남자,80-84세,180 ,7 ,16 ,47 ,82 ,19 ,*,*,0 ,*
서울특별시,성북구,감경,남자,85세이상,196 ,5 ,11 ,52 ,97 ,21 ,*,0 ,0 ,0 
서울특별시,성북구,감경,여자,65세미만,25 ,*,*,5 ,5 ,*,0 ,*,*,0 
서울특별시,성북구,감경,여자,65-69세,70 ,7 ,9 ,14 ,29 ,6 ,*,*,0 ,0 
서울특별시,성북구,감경,여자,70-74세,157 ,6 ,14 ,38 ,65 ,17 ,*,*,0 ,0 
서울특별시,성북구,감경,여자,75-79세,326 ,15 ,27 ,86 ,144 ,26 ,*,*,*,*
서울특별시,성북구,감경,여자,80-84세,569 ,23 ,52 ,146 ,252 ,56 ,10 ,5 ,*,0 
서울특별시,성북구,감경,여자,85세이상,850 ,49 ,106 ,271 ,351 ,52 ,5 ,*,*,0 
서울특별시,강북구,일반,남자,65세미만,70 ,*,*,5 ,*,*,0 ,18 ,5 ,5 
서울특별시,강북구,일반,남자,65-69세,110 ,*,9 ,18 ,14 ,*,0 ,21 ,6 ,8 
서울특별시,강북구,일반,남자,70-74세,163 ,*,9 ,25 ,39 ,*,*,20 ,10 ,*
서울특별시,강북구,일반,남자,75-79세,269 ,7 ,14 ,47 ,78 ,20 ,7 ,22 ,13 ,*
서울특별시,강북구,일반,남자,80-84세,377 ,7 ,13 ,71 ,119 ,34 ,11 ,22 ,6 ,*
서울특별시,강북구,일반,남자,85세이상,366 ,6 ,24 ,80 ,126 ,35 ,6 ,14 ,12 ,*
서울특별시,강북구,일반,여자,65세미만,46 ,5 ,*,5 ,6 ,*,0 ,7 ,*,*
서울특별시,강북구,일반,여자,65-69세,156 ,*,5 ,17 ,25 ,5 ,*,20 ,12 ,8 
서울특별시,강북구,일반,여자,70-74세,248 ,*,8 ,36 ,47 ,12 ,6 ,31 ,17 ,*
서울특별시,강북구,일반,여자,75-79세,476 ,19 ,23 ,65 ,125 ,32 ,19 ,53 ,18 ,*
서울특별시,강북구,일반,여자,80-84세,804 ,31 ,41 ,124 ,265 ,83 ,16 ,53 ,27 ,8 
서울특별시,강북구,일반,여자,85세이상,917 ,26 ,75 ,199 ,326 ,75 ,16 ,39 ,14 ,*
서울특별시,강북구,기초,남자,65세미만,101 ,*,*,14 ,24 ,6 ,*,15 ,9 ,7 
서울특별시,강북구,기초,남자,65-69세,167 ,*,10 ,21 ,49 ,11 ,*,17 ,10 ,7 
서울특별시,강북구,기초,남자,70-74세,120 ,*,5 ,11 ,51 ,7 ,*,6 ,10 ,*
서울특별시,강북구,기초,남자,75-79세,106 ,*,8 ,13 ,42 ,7 ,*,8 ,*,*
서울특별시,강북구,기초,남자,80-84세,104 ,5 ,*,12 ,41 ,10 ,*,6 ,*,*
서울특별시,강북구,기초,남자,85세이상,84 ,*,*,15 ,46 ,13 ,0 ,0 ,*,0 
서울특별시,강북구,기초,여자,65세미만,58 ,*,*,9 ,13 ,*,0 ,9 ,*,*
서울특별시,강북구,기초,여자,65-69세,112 ,*,*,19 ,42 ,7 ,0 ,10 ,*,*
서울특별시,강북구,기초,여자,70-74세,164 ,*,9 ,23 ,55 ,14 ,*,17 ,9 ,*
서울특별시,강북구,기초,여자,75-79세,234 ,7 ,13 ,34 ,95 ,26 ,*,14 ,10 ,*
서울특별시,강북구,기초,여자,80-84세,297 ,9 ,23 ,45 ,134 ,32 ,*,11 ,7 ,*
서울특별시,강북구,기초,여자,85세이상,370 ,19 ,31 ,87 ,160 ,29 ,*,8 ,*,*
서울특별시,강북구,의료,남자,65-69세,*,0 ,0 ,0 ,0 ,*,0 ,0 ,0 ,0 
서울특별시,강북구,의료,남자,70-74세,*,0 ,0 ,*,*,*,0 ,0 ,0 ,0 
서울특별시,강북구,의료,남자,75-79세,*,0 ,*,0 ,*,0 ,0 ,0 ,0 ,0 
서울특별시,강북구,의료,남자,80-84세,*,0 ,*,*,*,0 ,0 ,0 ,0 ,0 
서울특별시,강북구,의료,남자,85세이상,*,0 ,0 ,0 ,*,0 ,0 ,0 ,0 ,0 
서울특별시,강북구,의료,여자,65세미만,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
서울특별시,강북구,의료,여자,65-69세,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
서울특별시,강북구,의료,여자,70-74세,*,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
서울특별시,강북구,의료,여자,75-79세,8 ,0 ,0 ,*,*,*,*,0 ,*,*
서울특별시,강북구,의료,여자,80-84세,7 ,0 ,0 ,*,*,*,0 ,0 ,*,0 
서울특별시,강북구,의료,여자,85세이상,23 ,*,*,*,10 ,*,0 ,*,*,0 
서울특별시,강북구,감경,남자,65세미만,35 ,*,*,8 ,12 ,*,0 ,*,0 ,*
서울특별시,강북구,감경,남자,65-69세,73 ,*,*,27 ,23 ,7 ,*,*,*,0 
서울특별시,강북구,감경,남자,70-74세,116 ,*,10 ,23 ,58 ,15 ,*,0 ,0 ,0 
서울특별시,강북구,감경,남자,75-79세,150 ,5 ,7 ,39 ,67 ,24 ,*,0 ,*,0 
서울특별시,강북구,감경,남자,80-84세,190 ,*,13 ,48 ,88 ,27 ,5 ,*,*,0 
서울특별시,강북구,감경,남자,85세이상,200 ,*,13 ,55 ,88 ,21 ,14 ,*,0 ,*
서울특별시,강북구,감경,여자,65세미만,43 ,*,*,14 ,8 ,*,*,*,0 ,0 
서울특별시,강북구,감경,여자,65-69세,78 ,6 ,10 ,20 ,29 ,7 ,*,*,0 ,*
서울특별시,강북구,감경,여자,70-74세,154 ,*,8 ,40 ,63 ,21 ,*,*,*,*
서울특별시,강북구,감경,여자,75-79세,288 ,15 ,15 ,66 ,119 ,38 ,13 ,*,*,*
서울특별시,강북구,감경,여자,80-84세,570 ,18 ,47 ,131 ,260 ,78 ,20 ,*,*,0 
서울특별시,강북구,감경,여자,85세이상,767 ,43 ,79 ,235 ,311 ,74 ,6 ,*,*,0 
서울특별시,도봉구,일반,남자,65세미만,69 ,*,*,9 ,8 ,*,0 ,17 ,8 ,*
서울특별시,도봉구,일반,남자,65-69세,127 ,*,9 ,23 ,18 ,6 ,0 ,18 ,8 ,*
서울특별시,도봉구,일반,남자,70-74세,168 ,*,8 ,34 ,49 ,7 ,*,21 ,7 ,*
서울특별시,도봉구,일반,남자,75-79세,265 ,6 ,15 ,42 ,86 ,21 ,*,17 ,9 ,*
서울특별시,도봉구,일반,남자,80-84세,408 ,*,22 ,56 ,146 ,39 ,10 ,30 ,19 ,*
서울특별시,도봉구,일반,남자,85세이상,459 ,14 ,24 ,83 ,168 ,48 ,9 ,28 ,13 ,*
서울특별시,도봉구,일반,여자,65세미만,65 ,6 ,*,11 ,8 ,*,0 ,8 ,9 ,5 
서울특별시,도봉구,일반,여자,65-69세,146 ,5 ,6 ,17 ,22 ,*,*,26 ,7 ,5 
서울특별시,도봉구,일반,여자,70-74세,278 ,9 ,13 ,34 ,55 ,12 ,12 ,29 ,16 ,5 
서울특별시,도봉구,일반,여자,75-79세,513 ,15 ,19 ,64 ,144 ,35 ,19 ,44 ,17 ,18 
서울특별시,도봉구,일반,여자,80-84세,882 ,25 ,53 ,150 ,317 ,74 ,21 ,56 ,17 ,9 
서울특별시,도봉구,일반,여자,85세이상,1215 ,51 ,124 ,272 ,460 ,107 ,18 ,48 ,14 ,13 
서울특별시,도봉구,기초,남자,65세미만,94 ,*,5 ,14 ,26 ,11 ,*,9 ,*,*
서울특별시,도봉구,기초,남자,65-69세,120 ,*,6 ,17 ,44 ,10 ,*,9 ,*,6 
서울특별시,도봉구,기초,남자,70-74세,85 ,*,7 ,13 ,23 ,5 ,*,7 ,7 ,*
서울특별시,도봉구,기초,남자,75-79세,72 ,*,5 ,6 ,37 ,6 ,0 ,5 ,*,*
서울특별시,도봉구,기초,남자,80-84세,76 ,*,6 ,14 ,26 ,8 ,6 ,*,*,*
서울특별시,도봉구,기초,남자,85세이상,68 ,*,*,16 ,23 ,8 ,*,5 ,*,0 
서울특별시,도봉구,기초,여자,65세미만,44 ,9 ,*,9 ,12 ,*,0 ,*,*,*
서울특별시,도봉구,기초,여자,65-69세,92 ,*,*,16 ,26 ,7 ,*,*,9 ,5 
서울특별시,도봉구,기초,여자,70-74세,97 ,7 ,*,17 ,38 ,6 ,0 ,7 ,*,*
서울특별시,도봉구,기초,여자,75-79세,158 ,5 ,12 ,25 ,55 ,12 ,6 ,8 ,9 ,*
서울특별시,도봉구,기초,여자,80-84세,237 ,7 ,21 ,46 ,97 ,23 ,5 ,7 ,5 ,*
서울특별시,도봉구,기초,여자,85세이상,328 ,20 ,42 ,89 ,116 ,27 ,*,*,*,*
서울특별시,도봉구,의료,남자,70-74세,*,0 ,0 ,*,0 ,0 ,0 ,0 ,*,0 
서울특별시,도봉구,의료,남자,75-79세,*,0 ,0 ,0 ,*,0 ,0 ,0 ,0 ,0 
서울특별시,도봉구,의료,남자,80-84세,*,0 ,0 ,*,0 ,0 ,0 ,0 ,0 ,0 
서울특별시,도봉구,의료,남자,85세이상,5 ,*,0 ,0 ,*,0 ,0 ,0 ,0 ,0 
서울특별시,도봉구,의료,여자,65-69세,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
서울특별시,도봉구,의료,여자,70-74세,*,0 ,0 ,0 ,*,0 ,0 ,0 ,0 ,0 
서울특별시,도봉구,의료,여자,75-79세,*,0 ,0 ,0 ,*,*,0 ,0 ,*,0 
서울특별시,도봉구,의료,여자,80-84세,6 ,0 ,*,*,*,0 ,0 ,0 ,0 ,0 
서울특별시,도봉구,의료,여자,85세이상,24 ,*,*,7 ,9 ,0 ,0 ,0 ,0 ,0 
서울특별시,도봉구,감경,남자,65세미만,41 ,*,*,11 ,12 ,0 ,0 ,*,0 ,0 
서울특별시,도봉구,감경,남자,65-69세,77 ,6 ,*,19 ,31 ,7 ,*,*,0 ,0 
서울특별시,도봉구,감경,남자,70-74세,108 ,6 ,*,36 ,51 ,*,*,*,0 ,0 
서울특별시,도봉구,감경,남자,75-79세,171 ,6 ,6 ,49 ,76 ,18 ,5 ,*,*,0 
서울특별시,도봉구,감경,남자,80-84세,189 ,13 ,13 ,50 ,78 ,25 ,*,*,*,0 
서울특별시,도봉구,감경,남자,85세이상,213 ,5 ,13 ,61 ,91 ,34 ,*,0 ,*,*
서울특별시,도봉구,감경,여자,65세미만,36 ,6 ,*,7 ,10 ,*,*,*,0 ,0 
서울특별시,도봉구,감경,여자,65-69세,53 ,6 ,*,12 ,19 ,*,*,*,0 ,0 
서울특별시,도봉구,감경,여자,70-74세,136 ,6 ,14 ,33 ,61 ,7 ,*,*,*,0 
서울특별시,도봉구,감경,여자,75-79세,283 ,17 ,21 ,61 ,111 ,38 ,10 ,*,*,*
서울특별시,도봉구,감경,여자,80-84세,569 ,23 ,52 ,143 ,244 ,59 ,21 ,6 ,*,0 
서울특별시,도봉구,감경,여자,85세이상,1014 ,67 ,149 ,298 ,381 ,83 ,17 ,*,*,0 
서울특별시,노원구,일반,남자,65세미만,95 ,6 ,*,12 ,10 ,*,0 ,27 ,6 ,8 
서울특별시,노원구,일반,남자,65-69세,152 ,7 ,5 ,20 ,38 ,5 ,*,13 ,9 ,6 
서울특별시,노원구,일반,남자,70-74세,229 ,6 ,9 ,45 ,54 ,11 ,*,20 ,7 ,12 
서울특별시,노원구,일반,남자,75-79세,338 ,8 ,18 ,62 ,99 ,35 ,6 ,28 ,12 ,*
서울특별시,노원구,일반,남자,80-84세,424 ,11 ,21 ,81 ,111 ,57 ,17 ,22 ,18 ,8 
서울특별시,노원구,일반,남자,85세이상,517 ,6 ,23 ,120 ,177 ,61 ,20 ,22 ,13 ,5 
서울특별시,노원구,일반,여자,65세미만,98 ,11 ,5 ,13 ,15 ,*,*,14 ,10 ,8 
서울특별시,노원구,일반,여자,65-69세,197 ,11 ,14 ,28 ,25 ,9 ,*,22 ,14 ,*
서울특별시,노원구,일반,여자,70-74세,338 ,8 ,13 ,54 ,60 ,24 ,10 ,45 ,19 ,*
서울특별시,노원구,일반,여자,75-79세,714 ,20 ,32 ,113 ,203 ,54 ,24 ,56 ,25 ,13 
서울특별시,노원구,일반,여자,80-84세,1104 ,32 ,46 ,180 ,372 ,116 ,53 ,80 ,48 ,11 
서울특별시,노원구,일반,여자,85세이상,1608 ,58 ,112 ,379 ,572 ,141 ,34 ,72 ,35 ,17 
서울특별시,노원구,기초,남자,65세미만,195 ,7 ,12 ,23 ,47 ,9 ,*,26 ,18 ,25 
서울특별시,노원구,기초,남자,65-69세,256 ,7 ,11 ,33 ,77 ,22 ,*,32 ,20 ,10 
서울특별시,노원구,기초,남자,70-74세,187 ,*,7 ,29 ,73 ,14 ,*,13 ,10 ,10 
서울특별시,노원구,기초,남자,75-79세,169 ,6 ,15 ,20 ,63 ,18 ,*,10 ,7 ,5 
서울특별시,노원구,기초,남자,80-84세,171 ,5 ,9 ,29 ,66 ,23 ,7 ,11 ,*,*
서울특별시,노원구,기초,남자,85세이상,147 ,*,10 ,34 ,55 ,14 ,6 ,*,*,*
서울특별시,노원구,기초,여자,65세미만,139 ,7 ,*,23 ,34 ,8 ,*,19 ,15 ,13 
서울특별시,노원구,기초,여자,65-69세,253 ,6 ,9 ,37 ,75 ,7 ,5 ,34 ,20 ,15 
서울특별시,노원구,기초,여자,70-74세,225 ,*,10 ,39 ,83 ,13 ,9 ,16 ,13 ,9 
서울특별시,노원구,기초,여자,75-79세,368 ,17 ,11 ,53 ,163 ,33 ,6 ,18 ,12 ,7 
서울특별시,노원구,기초,여자,80-84세,529 ,11 ,24 ,109 ,242 ,53 ,10 ,17 ,10 ,7 
서울특별시,노원구,기초,여자,85세이상,634 ,33 ,56 ,154 ,259 ,63 ,*,14 ,7 ,5 
서울특별시,노원구,의료,남자,65세미만,*,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,*
서울특별시,노원구,의료,남자,65-69세,*,0 ,0 ,0 ,0 ,*,0 ,0 ,0 ,0 
서울특별시,노원구,의료,남자,70-74세,*,0 ,0 ,*,*,0 ,0 ,0 ,0 ,0 
서울특별시,노원구,의료,남자,75-79세,10 ,*,0 ,*,0 ,*,0 ,*,*,0 
서울특별시,노원구,의료,남자,80-84세,6 ,0 ,*,*,*,0 ,0 ,0 ,0 ,0 
서울특별시,노원구,의료,남자,85세이상,10 ,*,0 ,*,6 ,0 ,0 ,0 ,0 ,0 
서울특별시,노원구,의료,여자,65세미만,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
서울특별시,노원구,의료,여자,65-69세,*,0 ,0 ,0 ,*,0 ,0 ,0 ,0 ,0 
